id_IRIS;label_iris;code_insee;label_com;tx_bas_revenu;PartPop_fr;hlm_res_princ;unevoiture;120₊;masc_cadre;fem_cadre
132080803;Orado-Carmagnole;13208;Marseille 8e Arrondissement;17,9;0,451483821265654;-0,744030731328716;0,321893399711132;0,808456103478891;0,832107246873799;-0,554488758446129
132080804;Milan-Gabès;13208;Marseille 8e Arrondissement;20,1;0,419731469462878;-0,180715718720628;0,665414584049756;0,992758948382476;0,834751042947825;-0,657651650650703
132080805;Mermoz-Grand Pavois;13208;Marseille 8e Arrondissement;14,3;0,594944493842775;-0,775719379568086;0,206726658136784;0,922589258744368;1,97655647569307;-0,796784193088954
132080806;Provence-Île-de-France;13208;Marseille 8e Arrondissement;13,6;0,618320367692732;-0,676932081180122;0,5519018160704;2,61534958682275;1,55064761152759;-0,534707694882286
132080901;La Sérane;13208;Marseille 8e Arrondissement;;0,714516375171977;-0,775719379568086;1,13880105348307;0,229470366387929;1,13895141665417;-0,967521346524613
132080902;Haïfa-Bartoli;13208;Marseille 8e Arrondissement;12,9;0,884683686368586;-0,146292260779085;1,05108577188586;-0,365675821075467;0,874857060026652;-0,901677092047323
132080903;Barral-Bonnet;13208;Marseille 8e Arrondissement;9,8;0,914174151934216;-0,500872348073964;0,744273613789456;0,431197696430506;1,29551551442146;-0,782134451095032
132080904;Le Corbusier;13208;Marseille 8e Arrondissement;;0,751779407429316;-0,462239304707835;0,840866478932494;0,957635751679834;1,87918756313831;-0,923430173917926
132081001;Zénatti-Floralia;13208;Marseille 8e Arrondissement;11;0,960808846595342;-0,492116527896842;1,13090290792859;0,0507435226307939;1,00515536677395;-1,02476390290597
132081002;Goumier-Berneix;13208;Marseille 8e Arrondissement;12,1;0,222846931374307;-0,769612652051114;0,668650358573356;0,404101364785832;0,814326276007879;-0,619001477839195
132081003;Antilles Résidence;13208;Marseille 8e Arrondissement;10;0,643876534463399;-0,566385516053536;1,0823432387326;0,29177984022139;0,608137118250879;-0,992818083285599
132090101;Beauvallon-Seigneurie;13209;Marseille 9e Arrondissement;15,7;0,539069586050388;-0,185617932324016;1,03928331014048;0,991640776761218;0,427330894807929;-0,652830609000367
132090102;Morgiou-Hauts de Mazargues;13209;Marseille 9e Arrondissement;18,5;0,68526299039734;-0,239100034490805;1,26641179366839;1,22094053463724;0,545618731951838;-0,622666614061254
132090201;Val des Bois;13209;Marseille 9e Arrondissement;12,9;0,992867941368651;-0,7067699576809;1,31481442623622;1,69444765338247;0,584785079959552;-0,245622933667128
132090202;Village du Cabot-Campagne Berger;13209;Marseille 9e Arrondissement;11,8;0,827791948896816;-0,439222167036459;0,994608519053214;0,42267068842291;0,61488514566834;-1,07456621455571
132090203;Allée des Pins;13209;Marseille 9e Arrondissement;10,5;0,998374235864992;-0,567588965172669;1,04154935798609;-0,509435558009143;0,779605002160326;-0,754068002714161
132090204;Valmante-Colline Saint-Joseph;13209;Marseille 9e Arrondissement;14,6;0,635424443643302;-0,61511546599136;0,607923617325693;-0,52000123099322;1,21034206272275;-0,786446271497396
132090401;Michelet-Blanc;13209;Marseille 9e Arrondissement;12;0,654074922273465;-0,762752694926784;0,848408904659962;0,494549615026653;1,63164302956427;-0,966216198389709
132090402;La Verdière-Aiguier;13209;Marseille 9e Arrondissement;27,1;0,939539464997804;0,33207741935906;0,635840201108968;0,988146868672586;0,866335551807;-0,628562556429487
132090403;Château-Sec-Montval;13209;Marseille 9e Arrondissement;;0,854671658062853;-0,7615068648163;1,32114237655053;0,0915796345808556;0,972150847434652;-1,17548130709104
132090404;Valmante-Hespérides;13209;Marseille 9e Arrondissement;15,1;0,869815614711065;-0,219256441160453;1,33789475690761;1,27647003169381;1,58691138161427;-1,02648413111864
132090405;Mazargues Village;13209;Marseille 9e Arrondissement;18,8;0,846082114832218;-0,760184156244807;0,385285444541924;0,458985090773436;0,572202823743432;-0,761963182004025
132090406;Michelet-de Lattre;13209;Marseille 9e Arrondissement;11,9;0,92075087812945;-0,436108375206692;1,25299129468084;0,183810431541657;1,32434353715305;-1,0336262859958
132090407;Martheline-La Soude;13209;Marseille 9e Arrondissement;46,3;0,498829008714992;2,13844725033311;-0,0193318914196218;0,0876605683425696;-0,394616766283019;0,121508069546333
132090408;Lanciers-Cyclamens;13209;Marseille 9e Arrondissement;;0,365122432413557;0,979773923170879;-0,0630610225749311;-0,274092803154169;-0,362251459760137;-0,4506905500052
