"SIREN";"prix_med";"perc_log_vac";"perc_maison";"perc_tiny_log";"dens_pop";"med_niveau_vis";"part_log_suroccup";"part_agri_nb_emploi";"part_cadre_profintellec_nbemploi"
200034031;970;0,196155100805961;0,884245958670405;-0,721156307861036;-0,352603228676854;-0,951636391525212;-0,236660284077753;3,40770223848408;-0,544630029271041
200034049;1130;-0,147189727068218;0,71743492770921;-0,676733114122888;-0,314372797817914;-0,604904737452354;-0,731180325909163;1,61312979944243;-0,311939604338164
200034056;1330;-0,516519728670554;1,00711355749068;-1,09580945579435;-0,304748353685593;-0,266841374731316;-0,830084334275445;1,90191157124224;-0,622193504248667
200034064;1290;0,709413410307194;0,83029706310037;-0,647001092297928;-0,355544031050619;-1,37204852208855;-0,269628286866514;1,96379337948505;-0,079249179405287
200034098;3290;-1,75397438510029;-1,79566256671774;-0,657342631552515;-0,31036261276278;1,67485588807669;0,752379799585066;-0,614615297298924;-0,234376129360538
200034130;3450;-0,820755319385194;0,571289402250748;-0,562695228599923;0,214169592448702;6,02633814669107;-0,170724278500232;-0,635242566713195;1,93740117001298
200034197;1180;0,293917742476064;1,03604130871105;-0,809178978989294;-0,279617860673422;-0,895292497738373;-0,302596289655275;1,22121168057127;-1,035865370796
200034205;2370;-2,11439391675599;-1,09663057519924;-0,327373808237236;-0,251279219617144;-1,02965101369161;0,91721981352887;0,148593671029134;-0,803174945863127
200034270;1940;0,283968789573665;-0,556303125165456;0,153515927452312;-0,061463793674151;1,04207061939373;-0,137756275711471;0,086711862786318;0,489549637097303
200034379;2360;-0,193011547238032;0,077669376422789;-0,027464017938383;-0,244060886517904;-0,34919014257362;-0,07182027013395;-0,098933561942128;0,231004720505217
200034411;1850;0,085362215976304;0,189904148241643;-0,214866286288357;-0,274003601596235;-0,743597399081497;0,027083738232332;0,045457323957775;-0,079249179405287
200034601;1390;-0,954596323701537;0,214142357154921;-0,574117004190948;-0,372119462611838;-1,64509969967093;0,257859757753656;1,22121168057127;0,1792957371868
200034635;2600;-1,01767794543851;-0,124634378330675;-0,61400061012914;0,10188441090496;2,56335575163839;-0,797116331486684;-0,016424484285041;1,26518438687356
200034692;1790;0,402382286954102;-0,278489499416779;0,070801371619434;-0,088465706378718;-0,193160898240834;0,060051741021093;-0,408342603156205;1,60129277844327
200034700;2130;0,108112095316293;-0,787788127240112;0,373636535653475;-0,204493727307252;-0,106477984722619;0,554571782852502;-0,676497105541739;0,903221503644641
200034718;1010;0,888125395317522;-0,815319020637601;0,523326226497346;-0,275607675618288;-0,782604710164694;-0,269628286866514;-0,552733489056108;0,205150228846008
200034726;1530;0,608844661598761;0,77792833784544;-0,784335608281218;-0,332284957730844;-0,015460925528494;-0,764148328697924;1,65438433827098;-0,467066554293415
200034825;760;1,17059730665333;-0,239449134569577;0,532270852878535;-0,241120084144139;-0,158487732833548;0,158955749387375;-0,655869836127467;0,670531078711763
200034833;1310;0,096593281180524;0,915813777774703;-0,787714846516118;-0,327472735664684;-0,596236446100532;-0,467436303599078;0,313611826343308;-0,803174945863127
200034874;640;0,671010810149597;0,798431620154298;-0,897813986190773;-0,364901129512598;-0,188826752564923;-0,56634031196536;1,59250253002816;-1,26855579572888
200034882;3480;-1,67862689924232;-2,61786816738708;0,43162953460502;-0,089000397719402;1,08107793047692;1,14799583305019;-0,820887991441642;0,050023278890757
200034957;2040;-0,725324333629452;0,300042611410015;0,231744844336161;0,034780647649057;1,10274865885648;-0,401500298021557;-0,779633452613098;0,903221503644641
200035087;2340;-0,477121970308795;-0,038892740703573;0,85410446005262;0,194118667173034;-0,136817004453994;0,554571782852502;-0,181442639599215;-0,182667146042121
200035103;1140;0,538745730590219;0,876374971882733;-0,379623506095756;-0,328809464016395;-0,40986818203637;0,257859757753656;1,84002976299942;-0,596339012589458
